note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
338,26,1.0,0.5,808.0,4.0,A4,69,,0,0.4295395314693451,False,0.27812057733535767,False,0.3057180643081665,False
339,26,1.5,0.5,812.0,4.0,G#4,68,,0,0.8339735269546509,True,0.30419355630874634,False,0.3130112290382385,False
340,26,1.75,0.25,814.0,2.0,B4,71,,0,0.6740337610244751,True,0.2963749170303345,False,0.2807925343513489,False
341,26,2.0,1.0,816.0,8.0,A4,69,,0,0.515003502368927,True,0.2419075220823288,False,0.2955469489097595,False
342,26,2.0,0.5,816.0,4.0,F#4,66,,0,0.8552452325820923,True,0.9449124932289124,True,0.6285914182662964,True
343,26,2.5,0.5,820.0,4.0,E4,64,,0,0.6412466764450073,True,0.7226165533065796,True,0.3886632025241852,False
344,26,2.5,0.5,820.0,4.0,C#4,61,,0,0.5280508995056152,True,0.3699466288089752,False,0.27473151683807373,False
345,26,3.0,1.5,824.0,12.0,F#5,78,,0,0.618511974811554,True,0.753045916557312,True,0.7569798827171326,True
346,26,3.0,0.5,824.0,4.0,D4,62,,0,0.5762563943862915,True,0.13071271777153015,False,0.2627384662628174,False
347,26,3.0,0.75,824.0,6.0,B3,59,,0,0.5127803087234497,True,0.5788136720657349,True,0.4168984591960907,False
348,26,3.5,0.5,828.0,4.0,C#4,61,,0,0.7144703269004822,True,0.5930625200271606,True,0.4442472457885742,False
349,26,3.75,0.25,830.0,2.0,A3,57,,0,0.2826900780200958,False,0.16069342195987701,False,0.2748078405857086,False
350,27,0.0,1.0,832.0,8.0,B3,59,,0,0.9727448225021362,True,0.9706066846847534,True,0.8293601274490356,True
351,27,0.0,1.0,832.0,8.0,G#3,56,,0,0.6690396070480347,True,0.27942419052124023,False,0.306912899017334,False
352,27,0.5,0.5,836.0,4.0,E5,76,,0,0.5929380059242249,True,0.3668459951877594,False,0.321596622467041,False
