note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
2167,204,2.5,0.5,14676.0,12.0,F4,65,,0,0.18029619753360748,False,0.335914671421051,False,0.29536721110343933,False
2168,204,2.5,0.5,14676.0,12.0,B3,59,,0,0.3481687009334564,False,0.3551987409591675,False,0.30179908871650696,False
2169,205,0.0,0.5,14688.0,12.0,G4,67,,0,0.1295507252216339,False,0.3390316665172577,False,0.2958334982395172,False
2170,205,0.0,0.5,14688.0,12.0,E4,64,,0,0.8165721297264099,True,0.46531832218170166,False,0.3311586081981659,False
2171,205,0.0,0.5,14688.0,12.0,C4,60,,0,0.2014925330877304,False,0.34650588035583496,False,0.29080331325531006,False
2172,205,0.5,0.5,14700.0,12.0,A-4,68,,0,0.7294074296951294,True,0.5274209380149841,True,0.33246707916259766,False
2173,205,0.5,0.5,14700.0,12.0,F4,65,,0,0.08650209754705429,False,0.31904634833335876,False,0.29159262776374817,False
2174,205,0.5,0.5,14700.0,12.0,B3,59,,0,0.269240140914917,False,0.34118402004241943,False,0.29909735918045044,False
2175,205,1.0,0.5,14712.0,12.0,G4,67,,0,0.18229497969150543,False,0.3410443067550659,False,0.29347071051597595,False
2176,205,1.0,0.5,14712.0,12.0,E4,64,,0,0.7265539169311523,True,0.3860267996788025,False,0.31249749660491943,False
2177,205,1.0,0.5,14712.0,12.0,C4,60,,0,0.1483309268951416,False,0.3355616629123688,False,0.2865585386753082,False
2178,205,1.5,0.5,14724.0,12.0,A-4,68,,0,0.5614542961120605,True,0.4640250504016876,False,0.3210727870464325,False
2179,205,1.5,0.5,14724.0,12.0,F4,65,,0,0.07399306446313858,False,0.31754475831985474,False,0.2910918593406677,False
2180,205,1.5,0.5,14724.0,12.0,B3,59,,0,0.2179545760154724,False,0.33687758445739746,False,0.29800933599472046,False
2181,205,2.0,0.5,14736.0,12.0,G4,67,,0,0.11121474951505661,False,0.3243471682071686,False,0.2886129319667816,False
2182,205,2.0,0.5,14736.0,12.0,E4,64,,0,0.611453115940094,True,0.3712029457092285,False,0.3048190772533417,False
2183,205,2.0,0.5,14736.0,12.0,C4,60,,0,0.14938171207904816,False,0.3319503664970398,False,0.28477030992507935,False
