note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
179,22,2.0,1.0,1560.0,24.0,C#4,61,,0,0.3661513328552246,False,0.2941542863845825,False,0.3822553753852844,False
180,22,2.0,1.0,1560.0,24.0,C#3,49,,0,0.9492781758308411,True,0.28799450397491455,False,0.38844409584999084,False
181,22,2.0,1.0,1560.0,24.0,C#2,37,,0,0.8406815528869629,True,0.8170913457870483,True,0.15451151132583618,False
182,23,0.0,1.5,1584.0,36.0,D4,62,,0,0.7268610000610352,True,0.2719953656196594,False,0.4121325612068176,False
183,23,0.0,0.5,1584.0,12.0,D3,50,,0,0.960232138633728,True,0.7814784646034241,True,0.46017614006996155,False
184,23,0.0,0.5,1584.0,12.0,D2,38,,0,0.9466096758842468,True,0.8375483751296997,True,0.505838930606842,True
185,23,0.5,0.5,1596.0,12.0,F3,53,,0,0.27478647232055664,False,0.38132962584495544,False,0.4317173659801483,False
186,23,1.0,0.5,1608.0,12.0,A3,57,,0,0.48246413469314575,False,0.3637048006057739,False,0.40889453887939453,False
187,23,1.5,0.25,1620.0,6.0,F4,65,,0,0.05280954763293266,False,0.1920025795698166,False,0.37012797594070435,False
188,23,1.5,0.5,1620.0,12.0,F3,53,,0,0.10416711121797562,False,0.2341700792312622,False,0.38177046179771423,False
189,23,1.75,0.25,1626.0,6.0,A4,69,,0,0.504202127456665,True,0.2520020008087158,False,0.3500669002532959,False
190,23,2.0,0.5,1632.0,12.0,D5,74,,0,0.9763662815093994,True,0.6141417622566223,True,0.4492705464363098,False
191,23,2.0,0.5,1632.0,12.0,A3,57,,0,0.2962856590747833,False,0.25694847106933594,False,0.37378108501434326,False
192,23,2.5,0.25,1644.0,6.0,A4,69,,0,0.1027519628405571,False,0.15663914382457733,False,0.35981494188308716,False
193,23,2.5,0.5,1644.0,12.0,F3,53,,0,0.11322233080863953,False,0.2402283251285553,False,0.383544385433197,False
194,23,2.75,0.25,1650.0,6.0,D5,74,,0,0.9662647247314453,True,0.3958815336227417,False,0.3471881151199341,False
195,24,0.0,0.5,1656.0,12.0,F5,77,,0,0.6898049712181091,True,0.3953380882740021,False,0.4284789264202118,False
196,24,0.0,0.5,1656.0,12.0,D3,50,,0,0.9303258061408997,True,0.6108878254890442,True,0.3024076223373413,False
197,24,0.5,0.25,1668.0,6.0,D5,74,,0,0.8487719297409058,True,0.6219627261161804,True,0.45092448592185974,False
198,24,0.5,0.5,1668.0,12.0,F3,53,,0,0.08281753212213516,False,0.22522872686386108,False,0.37929853796958923,False
199,24,0.75,0.25,1674.0,6.0,F5,77,,0,0.16253168880939484,False,0.22605851292610168,False,0.3683628439903259,False
200,24,1.0,0.5,1680.0,12.0,A5,81,,0,0.6431930661201477,True,0.40294894576072693,False,0.4352601170539856,False
201,24,1.0,0.5,1680.0,12.0,A3,57,,0,0.17817050218582153,False,0.27377262711524963,False,0.38577571511268616,False
202,24,1.5,0.5,1692.0,12.0,A5,81,,0,0.5760298371315002,True,0.2328285574913025,False,0.3779142498970032,False
203,24,1.5,0.5,1692.0,12.0,F3,53,,0,0.21700499951839447,False,0.3182826340198517,False,0.4079376459121704,False
204,24,2.0,0.5,1704.0,12.0,F5,77,,0,0.1671832799911499,False,0.25058266520500183,False,0.3775557279586792,False
205,24,2.0,0.5,1704.0,12.0,A3,57,,0,0.11128688603639603,False,0.19846345484256744,False,0.3627174496650696,False
206,24,2.5,0.5,1716.0,12.0,D5,74,,0,0.8395519852638245,True,0.44835102558135986,False,0.3699732720851898,False
207,24,2.5,0.5,1716.0,12.0,F3,53,,0,0.1430589258670807,False,0.26160213351249695,False,0.3891676366329193,False
208,25,0.0,1.5,1728.0,36.0,B-5,82,,0,0.566260576248169,True,0.5114932656288147,True,0.5064402222633362,True
209,25,0.0,0.0,1728.0,0.0,G5,79,,0,0.7045438885688782,True,0.4446297585964203,False,0.39146703481674194,False
210,25,0.0,0.0,1728.0,0.0,E5,76,,0,0.6817345023155212,True,0.23491373658180237,False,0.36389976739883423,False
211,25,0.0,0.0,1728.0,0.0,C#5,73,,0,0.2731770873069763,False,0.22147803008556366,False,0.36216846108436584,False
212,25,0.0,1.0,1728.0,24.0,E3,52,,0,0.926334798336029,True,0.6255925893783569,True,0.6697364449501038,True
213,25,0.0,1.0,1728.0,24.0,E2,40,,0,0.9421253800392151,True,0.8928011655807495,True,0.8204014301300049,True
214,25,1.0,1.0,1752.0,24.0,C#4,61,,0,0.5243487358093262,True,0.2657649517059326,False,0.37819579243659973,False
215,25,1.0,1.0,1752.0,24.0,B-3,58,,0,0.6641585826873779,True,0.862531840801239,True,0.28259512782096863,False
216,25,1.0,1.0,1752.0,24.0,G3,55,,0,0.969639778137207,True,0.9817506670951843,True,0.5276961326599121,True
217,25,1.0,1.0,1752.0,24.0,E3,52,,0,0.9016870856285095,True,0.5051199197769165,True,0.5788410902023315,True
218,25,1.5,0.25,1764.0,6.0,A5,81,,0,0.17129817605018616,False,0.16960521042346954,False,0.36032164096832275,False
219,25,1.75,0.25,1770.0,6.0,G5,79,,0,0.6701372861862183,True,0.20692168176174164,False,0.32440614700317383,False
220,25,2.0,0.25,1776.0,6.0,F5,77,,0,0.3121952414512634,False,0.3311903774738312,False,0.3993892967700958,False
