measure,m-length_beat,m-beat_duration,has_even_meter,n_notes,n_pitches,n_onsets,n_slices,n_pitchclasses,novelty,prop_silence,longest_silence,pitch_avg,pitch_std,pitch_min,pitch_max,pitch_med,duration_avg,duration_std,duration_min,duration_max,duration_med,regularity_avg,regularity_std,regularity_min,regularity_max,regularity_med,n_voices_per_onset_avg,n_voices_per_onset_std,n_voices_per_onset_min,n_voices_per_onset_max,n_voices_per_onset_med,n_gaps_per_onset_avg,n_gaps_per_onset_std,n_gaps_per_onset_min,n_gaps_per_onset_max,n_gaps_per_onset_med,n_voices_per_beat_avg,n_voices_per_beat_std,n_voices_per_beat_min,n_voices_per_beat_max,n_voices_per_beat_med,n_gaps_per_beat_avg,n_gaps_per_beat_std,n_gaps_per_beat_min,n_gaps_per_beat_max,n_gaps_per_beat_med,width_avg,width_std,width_min,width_max,width_med,harmonicity_avg,harmonicity_std,harmonicity_min,harmonicity_max,harmonicity_med,harmonic_intervals_3_6,harmonic_intervals_4_5,harmonic_intervals_8,melodic_intervals_2,melodic_intervals_3,melodic_intervals_4_5,melodic_intervals_8,repetitions,M,H,S,h,p,o,h+,p+,s,t,b,r,_,",",density,onset_sync_proxy,has_registral_gap,octave_presence,texture_type,confidence
190,3.0,1.0,0,4.0,2.6666666666666665,2.0,2.0,2.0,0.6666666666666666,0.0,0.0,74.91666666666667,8.083333333333334,64.0,86.0,75.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,17.166666666666668,3.1111111111111107,12.0,23.0,18.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.1666666666666666,0.4,0.4,0.2,0.2,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,1,0.1666666666666666,homorhythmic,high
191,3.0,1.0,0,5.333333333333333,3.6666666666666665,2.0,2.0,2.3333333333333335,0.6875,0.0,0.0,70.125,7.65625,58.0,84.0,68.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.6666666666666665,0.4444444444444445,2.0,3.0,3.0,1.6666666666666667,0.4444444444444444,1.0,2.0,2.0,2.6666666666666665,0.4444444444444445,2.0,3.0,3.0,1.6666666666666667,0.4444444444444443,1.0,2.0,2.0,20.333333333333332,3.7777777777777777,16.0,27.0,18.5,0.7777777777777777,0.2222222222222222,0.3333333333333333,1.0,0.8333333333333333,0.5,0.0,0.0,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.3571428571428571,1,1,0,1,1,1,1,1,0,0,0,0,0,0,3.0,1.0,1,0.0,homorhythmic,high
192,3.0,1.0,0,4.0,1.3333333333333333,2.0,2.0,1.0,0.3333333333333333,0.0,0.0,69.08333333333333,2.7777777777777763,65.0,77.0,69.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.0,0.6666666666666666,1.0,3.0,2.0,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,2.0,0.6666666666666666,1.0,3.0,2.0,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,5.833333333333333,3.833333333333334,1.0,13.0,6.0,1.0,0.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.1666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.5555555555555556,0,1,0,1,0,0,1,0,0,0,1,1,1,0,2.0,1.0,1,0.1666666666666666,homorhythmic,high
193,3.0,1.0,0,4.666666666666667,1.6666666666666667,2.0,2.0,1.3333333333333333,0.3571428571428571,0.0,0.0,67.85714285714286,3.591836734693877,60.0,72.0,70.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.3333333333333335,0.8888888888888888,1.0,3.0,3.0,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,2.3333333333333335,0.8888888888888887,1.0,3.0,3.0,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,6.0,3.3333333333333335,1.0,13.0,6.0,0.6666666666666666,0.2222222222222222,0.3333333333333333,1.0,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.1818181818181818,0.3636363636363636,0.1818181818181818,0.1818181818181818,0.4545454545454545,1,1,0,1,1,0,1,0,0,0,1,1,0,0,3.0,1.0,1,0.1666666666666666,homorhythmic,high
194,3.0,1.0,0,4.666666666666667,1.3333333333333333,2.0,2.0,1.0,0.2857142857142857,0.0,0.0,63.142857142857146,7.836734693877551,53.0,72.0,68.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.3333333333333335,0.8888888888888888,1.0,3.0,3.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,2.3333333333333335,0.8888888888888887,1.0,3.0,3.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,13.166666666666666,8.111111111111112,1.0,20.0,18.5,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.3636363636363636,0.0,0.1818181818181818,0.4545454545454545,1,1,0,1,1,0,1,1,0,0,1,1,0,0,3.0,1.0,1,0.1666666666666666,homorhythmic,high
195,3.0,1.0,0,4.666666666666667,1.6666666666666667,2.0,2.0,1.3333333333333333,0.3571428571428571,0.0,0.0,62.714285714285715,9.46938775510204,48.0,72.0,70.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.3333333333333335,0.8888888888888888,1.0,3.0,3.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,2.3333333333333335,0.8888888888888887,1.0,3.0,3.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,14.0,8.666666666666666,1.0,25.0,18.0,0.6666666666666666,0.2222222222222222,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.4545454545454545,1,1,0,1,1,0,1,0,0,0,0,1,0,0,3.0,1.0,1,0.0,homorhythmic,high
196,3.0,1.0,0,5.333333333333333,2.0,2.0,2.0,1.0,0.375,0.0,0.0,61.25,8.75,41.0,72.0,64.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.6666666666666665,1.1111111111111112,1.0,4.0,3.0,1.0,0.6666666666666666,0.0,2.0,1.0,2.6666666666666665,1.1111111111111114,1.0,4.0,3.0,1.0,0.6666666666666666,0.0,2.0,1.0,16.0,11.0,1.0,32.0,15.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.5,0,1,0,1,1,1,1,1,0,0,1,1,0,0,3.0,1.0,1,0.6666666666666666,homorhythmic,high
197,3.0,1.0,0,5.333333333333333,2.0,2.0,2.0,1.3333333333333333,0.375,0.0,0.0,64.0,6.75,46.0,73.0,66.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.6666666666666665,1.1111111111111112,1.0,4.0,3.0,0.8333333333333334,0.8333333333333334,0.0,2.0,0.5,2.6666666666666665,1.1111111111111114,1.0,4.0,3.0,0.8333333333333334,0.8333333333333334,0.0,2.0,0.5,13.333333333333334,9.777777777777777,1.0,28.0,11.0,0.8888888888888888,0.1481481481481481,0.6666666666666666,1.0,1.0,0.1666666666666666,0.6666666666666666,0.5,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5,0,1,0,1,1,1,1,1,0,0,1,1,0,1,3.0,1.0,1,0.5,homorhythmic,high
198,3.0,1.0,0,5.333333333333333,2.0,2.0,2.0,1.3333333333333333,0.375,0.0,0.0,60.375,9.625,39.0,73.0,62.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.6666666666666665,1.1111111111111112,1.0,4.0,3.0,1.6666666666666667,1.111111111111111,0.0,3.0,2.0,2.6666666666666665,1.1111111111111114,1.0,4.0,3.0,1.6666666666666667,1.111111111111111,0.0,3.0,2.0,17.833333333333332,11.833333333333336,1.0,35.0,17.5,0.6666666666666666,0.2222222222222222,0.3333333333333333,1.0,0.5833333333333333,0.1666666666666666,0.0,0.5,0.0,0.1666666666666666,0.0,0.3333333333333333,0.5,0,1,0,1,1,1,1,1,0,0,1,1,0,1,3.0,1.0,1,0.5,homorhythmic,high
199,3.0,1.0,0,5.333333333333333,2.0,2.0,2.0,1.3333333333333333,0.375,0.0,0.0,62.625,6.96875,44.0,72.0,65.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.6666666666666665,1.1111111111111112,1.0,4.0,3.0,0.8333333333333334,0.8333333333333334,0.0,2.0,0.5,2.6666666666666665,1.1111111111111114,1.0,4.0,3.0,0.8333333333333334,0.8333333333333334,0.0,2.0,0.5,13.833333333333334,10.11111111111111,1.0,29.0,11.5,0.8888888888888888,0.1481481481481481,0.6666666666666666,1.0,1.0,0.1666666666666666,0.6666666666666666,0.5,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5,0,1,0,1,1,1,1,1,0,0,1,1,0,1,3.0,1.0,1,0.5,homorhythmic,high
